review_id,text,label,app_name,store_source,rating,review_date,label_source,dataset_role
ewallet_00132,Cash in issues and they don't resolve it seems like they don't care,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-13T00:54:05.000Z,strict_rule_relabel,training
ewallet_00133,I love this app. I hope you can update this and add payoneer to gcash.,feature_request,GCash,Google Play (Kaggle public dataset),5,2018-02-27T11:54:32.000Z,strict_rule_relabel,training
ewallet_00135,"Very helpful and efficient. Especially for moms like me who would rather spend time with my kids and household chores than to queue on long lines in banks and payment centers. I use Gcash to pay bills, transfer money to and from my and my husband's bank accounts, send money to other people, etc. Withdrawing money using the Gcash Mastercard is very convenient too. All of that in the comfort of my own home. No need to leave the house. I don't know with other people who said their account became ""semi-verified"" after the update 'coz mine is still fully verified after updating the app. I should've rated 4 stars because I've also experienced my cash in and cash out transactions not being processed realtime. But I haven't experienced it for a while now. WHAT I DO NOW IS TO WAIT TO RECEIVE THE SMS CONFIRMATION on my phone while I stay on the transaction confirmation page in the Gcash App. I don't exit (tap on X) until I receive the SMS. I also take a screenshot of the transaction confirmation page so I have it in case I need it if I get any issues. And besides, the Customer Service Reps I've spoken to when I had those cash in and cash out issues have been very kind whilst on the phone even though they were not able to fix my concerns right away.",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2018-12-16T02:31:13.000Z,strict_rule_relabel,training
ewallet_00137,"problem with transferring from paypal to gcash. was able to transfer easily last month but right now, my paypal balance has already been deducted and did not reflect on my gcash balance. hard earned money down the drain",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-19T07:24:44.000Z,strict_rule_relabel,training
ewallet_00138,"Can't rely on the app in case of emergency. Cashed-in from Paypal yesterday. Received a text saying ""You will exceed your transaction limit. Please try a smaller amount..."" but the amount is still deducted from my Paypal balance. This won't happen if the app has some sort of validation checking (based on user's transaction history) before processing the cash-in. Still didn't get my money back now even though it's their system's fault. App has many useful features but still buggy (also encountered some issues in their bills payment feature). They shouldn't release an update of their app if not fully tested.. and they should be the one to do the testing, not wait for the end-users to experience the bugs.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-08-30T05:18:22.000Z,strict_rule_relabel,training
ewallet_00139,so poor! whenever i cash in it errors and take my money on the other account but wont reflect to gcash. annoying!! just when you need the money,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-20T00:24:18.000Z,strict_rule_relabel,training
ewallet_00141,Can't log in always saying error,account_access_issue,GCash,Google Play (Kaggle public dataset),3,2017-07-23T01:33:39.000Z,strict_rule_relabel,training
ewallet_00143,"Suggestion, better if I can load promos automatically. Hope there is an option to load regular amount or a promo.",feature_request,GCash,Google Play (Kaggle public dataset),3,2018-03-27T08:39:03.000Z,strict_rule_relabel,training
ewallet_00146,Usefull App. But I still experience error during Meralco Bill Payment. Kindly Fix it.,payment_failure,GCash,Google Play (Kaggle public dataset),4,2018-09-29T16:30:07.000Z,strict_rule_relabel,training
ewallet_00150,"The app had an error and made a double payment with the merchant. The dispute was made few minutes after it was deducted and the rep promised to credit it back within 3-5 business days. Two weeks later still in progress, no result and as per rep still waiting for merchant respond. Woaah! It felt like they are more merchant oriented than client/customer oriented. No sense of urgency and dedication to user's concerns and issues.",payment_failure,GCash,Google Play (Kaggle public dataset),2,2018-10-03T09:23:36.000Z,strict_rule_relabel,training
ewallet_00152,you just ruined a lot of people's Christmases this year because of your paypal to gcash Cash in problem!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-24T02:02:07.000Z,strict_rule_relabel,training
ewallet_00153,"Great app though I would suggest to bring back the ""from load convert to gcash"" system. It was a great setting. Would have used it alot, would have saved us alot of time. Because not all places in the ph has stores designed for urban places. So the only way for people living in urban places is for load to be converted to gcash. Just a suggestion By the way bad UI for the send money button. Your customers might double tap sending twice the amount of money, happened to me thrice. I Suggest a slide button? That it. Over all its been great.",feature_request,GCash,Google Play (Kaggle public dataset),4,2018-05-10T05:03:35.000Z,strict_rule_relabel,training
ewallet_00154,bakit po ganito ayaw po mag cash in puro error nalang,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-26T09:00:55.000Z,strict_rule_relabel,training
ewallet_00155,"I had a problem once when I paid my Smart Postpaid bill. Apparently, Smart is not accepting GCash payment and GCash (Globe) is aware of it. So it is stupid to put Smart as partner merchant or biller when they won't take my payment. Kung hndi pa ako nangulit sa Globe at Smart hotline ay hndi pa naretrieve ang pera ko. Now my next problem is my payment sa BPI credit card ko. 1 week na hndi pa nagrereflect sa BPI yung binayad ko. Also, it's so hard to find a restaurant, cafe, shop na tumatanggap ng GCash. I wish mas marami pang establishments ang meron GCash kasi sayang yung balance ko hndi naman magamit. GScore and GCredit is USELESS. Lagi ako gumagamit ng GCash pero konti lang kung magimprove score at until now di pa din ako makaaccess sa GCredit. On a postive note. Mabilis naman magload at magbayad thru QR scan.",payment_failure,GCash,Google Play (Kaggle public dataset),3,2018-11-02T23:53:10.000Z,strict_rule_relabel,training
ewallet_00156,I cant log in!!! Error code twr5!,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2017-09-10T08:38:56.000Z,strict_rule_relabel,training
ewallet_00158,"In bills payment,please add save details of merchant.everytime i pay i always enter the details of the same merchant.",payment_failure,GCash,Google Play (Kaggle public dataset),5,2018-06-01T12:06:06.000Z,strict_rule_relabel,training
ewallet_00162,I'll give you 5 stars IF you fix your issues and listen to your customers. All we want is to use cash in in your app but it's hassle paypal wise because it doesn't show up in our gcash the money that we transferred from paypal. Just fix this and we're all good,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-01-03T06:37:47.000Z,strict_rule_relabel,training
ewallet_00164,"It is good app. But lack of loading options. Like ""Sakto load"". Please add more kind of loading options.",feature_request,GCash,Google Play (Kaggle public dataset),3,2018-07-02T06:15:28.000Z,strict_rule_relabel,training
ewallet_00165,"It always says something went wrong after updating the app, since last week I can't even pay bills, it's not working please fix your app",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-12-04T03:49:30.000Z,strict_rule_relabel,training
ewallet_00166,Gcash app is good but sometimes having too much problem. I got two accounts of gcash to help me cashout my monthly twitch payout on paypal but suddenly my gcash went unverified. I am sure i fully verified my gcash account now i cant attach my paypal or even cashin my money..very dissapointed it happens when i really need it! Gcash care support is unrichable and get no responed,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2019-01-18T06:30:18.000Z,strict_rule_relabel,training
ewallet_00168,i cant cash in thru bpi.. whats d problem?,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2019-01-18T07:05:16.000Z,strict_rule_relabel,training
ewallet_00169,"I love using this app <3 I've been using gcash for a year already. As a student this is a great business opportunity for me, even if its just a loading business. Minor suggestion only: Allow us users to sell load for other load retailers and loadwallet. Thank you ^_^",feature_request,GCash,Google Play (Kaggle public dataset),4,2018-08-08T08:27:12.000Z,strict_rule_relabel,training
ewallet_00171,"We will stop patronized your services. HELPLESS support team and HOPELESS problems to resolve! Since last year 2017 my reversal charged back still big problem and unsolved. There are document submitted to their management but my complaint is still hoping for nothing. Merchant gave the amount but this GCash customer care is the big problem. I felt alot of stress, over frustration, disappointment, discouragement and anxiety to my annoying life because of this complaint!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-12-20T09:20:03.000Z,strict_rule_relabel,training
ewallet_00172,GCASH helps me a lot and gives us easy transactions for our business.. but this passed few days after updating i can't generate barcode for 7/11 cash in.. it keeps on popping error prompt. now i always need to fall in line on kiosk and wait for long queue to cashiers. please fix this Asap.,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2019-01-23T01:19:31.000Z,strict_rule_relabel,training
ewallet_00173,Please include login with fingerprint on your next update. Thanks,feature_request,GCash,Google Play (Kaggle public dataset),5,2018-08-18T13:51:45.000Z,strict_rule_relabel,training
ewallet_00174,GCash!Give me back my money! I made a bank transfer now the money is missing. You told me it was processed successfully when I checked my bank statement the money is not there. I waited for more than an hour daily just to talk to your cust rep and the call always gets disconnected. I did the chat and email support all with no resolution. I need my money back!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-02-04T02:33:54.000Z,strict_rule_relabel,training
ewallet_00175,"i have concern, they didn""t resolve it for almost 2months ..they deducted the amount of 500 twice thru bills and payment transaction until now no solution for my concern. how can i recommend ur application 2 my friends ,relative if u cannot fix those issues and concerns VERY MUCH DISAPPOINTED!!!!!!!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2018-12-27T18:44:20.000Z,strict_rule_relabel,training
ewallet_00177,unreliable and no customer support. i paid bir via gcash. amout deducted from my balance but no confirmation arrived. i tried reporting it via chat support but no one replies. if bir penalizes me i will complain u to bsp. cash in via online banking is always a problem.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-02-07T00:42:09.000Z,strict_rule_relabel,training
ewallet_00178,Please add fingerprint/iris scan support for faster login.,feature_request,GCash,Google Play (Kaggle public dataset),4,2018-08-27T15:42:48.000Z,strict_rule_relabel,training
ewallet_00179,Inconsistent log in.When I need to used this application I can't log in even I have a strong signal.,account_access_issue,GCash,Google Play (Kaggle public dataset),2,2017-11-20T17:52:44.000Z,strict_rule_relabel,training
ewallet_00180,"I thought this is a great way to get my money from paypal faster. BUT 3X. IT IS ALREADY3X, and my money transfer from paypal to gcash is still failed. I lost my money and all. Please do something about your system especially with Paypal",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-02-07T02:51:33.000Z,strict_rule_relabel,training
ewallet_00181,I was hacked and asked help to recover my account but 3 weeks later and still no response or any action from any of your agents or team. I keep on asking for help but no one took notice. Please keep me posted on my issue and I hope to gain access to my account soon!,feature_request,GCash,Google Play (Kaggle public dataset),1,2019-01-17T14:28:16.000Z,strict_rule_relabel,training
ewallet_00182,I hope they add some another way of transaction. But the app is useful,feature_request,GCash,Google Play (Kaggle public dataset),5,2018-08-31T08:13:43.000Z,strict_rule_relabel,training
