review_id,text,label,app_name,store_source,rating,review_date,label_source,dataset_role
ewallet_00410,Useless app can't log in to my account using my mpin,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2018-09-14T02:37:45.000Z,strict_rule_relabel,presentation
ewallet_00414,I've been experiencing a lot of trouble using Gcash. 1. I tried to verify my email but after asking for a verification code nothing was sent to my email. 2. Even though I got a strong internet connection I cannot access some features like bank transfer or even use the load. 3. I even thought that the problem was my email so I tried changing my email. But I cannot edit my profile so that I can change my email. The app is keeping me from editing my profile. 4. more problems...,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-08-10T03:05:36.000Z,strict_rule_relabel,presentation
ewallet_00419,I'm very disappointed now! Can't send money to bank it says there is something a problem please try again later. (Code KER3) What should I do please help me with this!,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2019-08-12T00:27:32.000Z,strict_rule_relabel,presentation
ewallet_00430,Great! But usually the cash in/out timely has problems on remittances,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2019-08-13T02:33:06.000Z,strict_rule_relabel,presentation
ewallet_00435,hello there!!!i already have my cash in...the problem is i cant log in or downloading apps...how can i transfer my wallet it is an emergency...pls do help me.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-08-13T11:47:50.000Z,strict_rule_relabel,presentation
ewallet_00439,i hope you bring back the payment option for SSS.thanks,feature_request,GCash,Google Play (Kaggle public dataset),4,2019-06-26T01:21:20.000Z,strict_rule_relabel,presentation
ewallet_00443,"Sa umpisa Lang Pala maganda Yung gcash, biruin mo mag babayad ka sa grocery tpos pila sa likod mo mahaba, biglang ang tagal lumabas ng payment details mo using qr scan. DB na kakahiya sa mga ka sunod mo sa line, Naka simangot na sayo, di inulit ko, biglang nag pursue Pala ung unang transaction na Kala ko error di na double debit ako. Ngyn ni follow up ko Yung problem hindi MA contact ung 2882 lagi nilalaglag Yung tawag ko. In short walang matawagan for complaints ng problem mo. U disappointed me",payment_failure,GCash,Google Play (Kaggle public dataset),2,2019-09-30T10:21:59.000Z,strict_rule_relabel,presentation
ewallet_00444,i have a very good experience to this app even the gcash care is good in solving my problems regarding wrong cash in number.thankyou and more clients to comee,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2019-08-15T05:23:16.000Z,strict_rule_relabel,presentation
ewallet_00448,QR code not working when paying at waltermart supermarket.,payment_failure,GCash,Google Play (Kaggle public dataset),3,2019-10-06T10:16:11.000Z,strict_rule_relabel,presentation
ewallet_00459,"After 3 wrong password attempts, my GCash is locked. Now I can't recover it!!!",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-02T01:09:32.000Z,strict_rule_relabel,presentation
ewallet_00463,a lot of transaction problems experienced. getting charged and transaction not completed. service support very bad. not dependable system.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2019-10-22T02:14:15.000Z,strict_rule_relabel,presentation
ewallet_00465,"easily logs you out for just a very short time makes it kinda difficult to copy and paste outside source to this app, but other than that it's useful and quite handy. Suggestion; get more partners for cash-out and cash-in. needs improvement, not bad for a locally made app here in PH.",transfer_issue,GCash,Google Play (Kaggle public dataset),4,2019-08-01T20:30:57.000Z,strict_rule_relabel,presentation
ewallet_00467,Do not use this app. Charged my debit card but it did not reflect on Gcash. Called the hotline but they were not helpful at all. The experience was not smooth at all. Frequent app crashes and cash in or out errors. Cannot connect with Paypal $ currency. Needed to call mobile customer care just to get connected with Gcash.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-09-02T09:09:07.000Z,strict_rule_relabel,presentation
ewallet_00468,"No gcash rebates always when im using load... and my gcash master cash not yet recieve dated aug. 2019, i dont what is the problem always says yr concern is in the bla.bla.bla... the bills payment ok...",payment_failure,GCash,Google Play (Kaggle public dataset),3,2019-10-23T11:25:13.000Z,strict_rule_relabel,presentation
ewallet_00471,scam amp nag pa cash in ako ng 250 tapos pag dating ng gamin pins naging blanko,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-07-09T14:09:36.000Z,strict_rule_relabel,presentation
ewallet_00475,I tried so many times to send money via this app. But still error!!!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-09-08T04:58:50.000Z,strict_rule_relabel,presentation
ewallet_00484,Not working properly when i'm trying to cash in using my atm it's not working,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2019-09-14T08:55:40.000Z,strict_rule_relabel,presentation
ewallet_00487,"It was good for the first few days but now, I can't access it... It just shows a black screen! What's happening gcash? I need to send money to someone. Please do fix this problem! Will change rating when this gets sorted!",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2019-09-14T14:01:34.000Z,strict_rule_relabel,presentation
ewallet_00490,"Cash in my money thru paypal but it was not reflected on my account but deducted my money already. Then, I can't login back to my account showing different errors. It pisses me off since it is holiday and I need my money.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2018-12-22T09:13:41.000Z,strict_rule_relabel,presentation
ewallet_00497,"Very incovenient to cash in, online bank transfer fails alot, cash in centers like cebuana, palawan and 711 would always say ""offline"" or ""slow internet"".",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-09-22T08:25:26.000Z,strict_rule_relabel,presentation
ewallet_00498,suggestion buy gcash wallet thru load,feature_request,GCash,Google Play (Kaggle public dataset),1,2019-08-16T14:53:46.000Z,strict_rule_relabel,presentation
ewallet_00503,Can you make added security like OTP when loggin in and increasing variation of MPIN to 6 digits,account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-07-30T03:08:36.000Z,strict_rule_relabel,presentation
ewallet_00504,But gcash please let us delete our account what if a kid makes an account and couldnt make a transaction PLEASE JUST PLEASE ALLOW US TO DELETE OUR ACCOUNT JUST ONLY THIS MONTH AND U CAN NO LONGER ALLOW ANYONE TO DELETE THEIR ACCOUNT PLEASE GCASH JUST THIS MONTH!And pls what if we dont have money on our wallet but we are still active we open it everyday will we get charged? JUST PLEASE JUST THIS MONTH MAKE A DeleteTHING and u could bring everything back to normal if we get charged what'll happen?,feature_request,GCash,Google Play (Kaggle public dataset),1,2019-08-20T15:29:02.000Z,strict_rule_relabel,presentation
ewallet_00515,"Transfer to Bank is a scam. They will steal your money and no customer service to contact. 2/10 bank transfer are a scam. Whilst 8 will be successful. But still a scam. Please do not invest your money, they do not have customer service. Their email team sucks. Esp. Their facebook team. Instead of resolving your queries, the'yll reply with promotions. - 100 score will not recommend to my friends and colleagues.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-08-03T09:32:40.000Z,strict_rule_relabel,presentation
ewallet_00522,I was trying to call the support hotline since August 1! no chance of getting to someone so i sent a ticket instead frm the help center via the app. my ticket# is 6044082. the ticket is regarding fraudulent charges to my account. it says that i paid to an institution called HOPE BAPTIST CHURCH the transaction was made at around 1am in the morning. Obviously this is fraud i did not authorized the money transfer. Globe so far is not doing anythig to resolve this.,security_concern,GCash,Google Play (Kaggle public dataset),1,2019-08-04T10:27:45.000Z,strict_rule_relabel,presentation
ewallet_00526,I cant send money I cant cash out Even I'm fully verify The issue im using other network How can you fix this I already link my paypal I already cash in from paypal Nid assistance here Your hotline not helpful,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-01T13:50:19.000Z,strict_rule_relabel,presentation
ewallet_00534,your service sucks. my account has ben locked for attempting an mpin which i do not have then you didnt give me a tempoary mpin to recover my account,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-01-27T03:24:24.000Z,strict_rule_relabel,presentation
ewallet_00535,I always having problems with cash in to my account,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-13T08:47:26.000Z,strict_rule_relabel,presentation
